genres,release_date,playtime_forever,item_id
Adventure Free to Play Indie RPG,2016-11-25,1.0,219540.0
Adventure Free to Play Indie RPG,2016-11-25,406.0,32500.0
Action Casual Simulation Sports Strategy,2016-11-25,17.0,40800.0
Action Casual Indie Massively Multiplayer,2016-11-25,183.0,40380.0
Design amp Illustration Utilities,2016-11-24,313.0,21100.0
Casual Indie Massively Multiplayer RPG Early Access,2016-11-25,572.0,99810.0
Action Adventure Indie RPG,2016-11-25,1930.0,48190.0
RPG Strategy,2016-11-28,0.0,92800.0
Action Adventure,2016-11-28,603.0,34330.0
Action Adventure,2016-11-28,114.0,400.0
Casual Simulation,2016-11-28,820.0,620.0
Casual Indie,2016-11-29,130.0,92000.0
Casual Indie Strategy,2016-11-29,303.0,72200.0
Simulation Strategy,2016-11-29,54.0,20920.0
Simulation Strategy,2016-11-29,1060.0,105600.0
Adventure Free to Play Massively Multiplayer RPG,2016-11-29,400.0,98200.0
Simulation,2016-11-30,1162.0,91700.0
Simulation,2016-11-30,1286.0,55110.0
Adventure Casual,2016-05-25,0.0,21090.0
Action Casual Indie Massively Multiplayer Simulation Sports,2017-09-17,0.0,21110.0
Casual Simulation Strategy,2016-11-30,0.0,21120.0
Action Indie Racing Simulation Sports,2016-11-30,0.0,16450.0
Casual Indie RPG Early Access,2016-11-30,250.0,97000.0
Adventure Indie Strategy,2016-11-30,559.0,91600.0
Strategy,2016-11-25,0.0,96100.0
Casual Free to Play Indie Simulation Sports Strategy,2016-11-30,362.0,32800.0
Action Free to Play,2016-11-30,0.0,107100.0
Action Adventure Indie,2016-11-30,1103.0,28050.0
Action Adventure Indie RPG,2016-11-30,1.0,201280.0
Casual Free to Play Indie RPG Simulation Strategy,2016-11-30,1290.0,55230.0
Casual Indie Simulation Strategy Early Access,2016-12-01,10.0,201570.0
Indie Strategy,2016-12-01,18.0,2400.0
Adventure Casual Indie RPG,2016-12-01,90.0,2420.0
Casual Free to Play Indie,2016-12-01,11.0,2430.0
RPG,2016-12-01,395.0,67370.0
Action Casual Indie,2014-04-14,6297.0,22380.0
Adventure Indie RPG,2016-12-02,981.0,207610.0
Strategy,2016-12-02,17.0,205350.0
Action Sports,2016-12-02,35.0,104900.0
Sports,2016-12-02,1706.0,200260.0
Action Adventure Indie RPG,2016-12-02,1623.0,108800.0
Action Adventure Indie RPG,2016-12-02,2554.0,91310.0
Action Casual Indie,2016-12-02,10642.0,211420.0
Adventure Indie,2016-12-02,870.0,35140.0
Action Indie,2016-12-02,289.0,202170.0
Adventure Casual,2016-12-02,48.0,98800.0
Action Casual Indie,2016-12-05,0.0,208580.0
Adventure Simulation Early Access,2016-12-05,323.0,204300.0
Action Adventure Indie,2016-12-05,75.0,212680.0
Action Adventure Indie,2016-12-05,4297.0,49520.0
Casual Strategy,2016-12-05,0.0,221260.0
Action Casual Indie,2016-12-05,410.0,219150.0
Adventure Indie Strategy,2016-12-05,4164.0,205100.0
Action Adventure Casual,2016-11-25,1371.0,200170.0
Action Adventure Free to Play Indie,2016-12-05,0.0,205790.0
Casual Free to Play Indie,2016-12-06,1442.0,214560.0
Casual Indie,2016-12-06,23.0,218680.0
Action,2016-12-06,407.0,4920.0
Adventure Casual Free to Play Indie RPG Simulation Strategy,2016-12-06,357.0,223470.0
Action,2016-12-06,1055.0,221640.0
Racing Simulation Sports,2016-12-06,352.0,203140.0
Adventure Indie,2016-12-07,0.0,205930.0
Simulation,2016-12-07,414.0,201790.0
Simulation Sports Early Access,2016-12-07,1501.0,50620.0
Simulation,2016-12-07,2561.0,50650.0
Simulation,2016-12-07,0.0,388410.0
Simulation,2016-12-07,669.0,35720.0
Simulation,2016-12-07,14600.0,8930.0
Simulation,2016-12-07,0.0,219890.0
Simulation,2016-12-07,990.0,227240.0
Indie Simulation Strategy Early Access,2016-12-07,1177.0,238960.0
Simulation,2016-12-07,156.0,248570.0
Adventure Indie Strategy,2016-12-07,5.0,230980.0
Simulation,2016-12-07,46.0,224580.0
Action Indie Racing Sports,2016-12-07,988.0,224540.0
Indie Strategy,2016-12-07,91.0,204080.0
Adventure Casual,2016-12-08,82.0,113020.0
Action Adventure Casual Indie Simulation,2016-12-09,2.0,234190.0
Action Casual Indie,2016-12-08,70.0,234650.0
Adventure Indie,2016-12-06,133.0,234160.0
RPG,2014-05-15,8592.0,220200.0
Action Indie,2016-12-08,16.0,238170.0
Adventure,2016-12-09,80.0,222730.0
RPG,2016-12-09,129.0,210770.0
Action Casual Indie Simulation Strategy Early Access,2016-12-08,473.0,236090.0
Indie RPG,2016-12-09,304.0,231160.0
Indie RPG,2016-12-09,13831.0,72850.0
Indie RPG,2016-12-09,1224.0,233250.0
Action Casual Indie,2016-12-09,600.0,244850.0
Adventure,2015-01-17,94.0,43110.0
Casual Indie,2016-12-16,0.0,43160.0
Casual Indie,2016-12-09,1262.0,248820.0
Casual,2016-12-13,446.0,209000.0
Indie Strategy,2016-12-13,492.0,239200.0
Casual,2016-12-13,38.0,111900.0
Casual RPG,2016-12-13,965.0,252490.0
Casual Indie,2016-12-13,400.0,241540.0
Adventure Casual Free to Play Indie Simulation Sports Strategy,2016-12-13,56.0,258180.0
Action Casual Indie,2016-12-13,3291.0,238010.0
Adventure Casual Free to Play Indie Simulation Sports Strategy,2016-12-13,78.0,259430.0
Adventure Casual Free to Play Indie Simulation Sports Strategy,2016-12-13,53.0,221910.0
Action Casual Indie,2016-12-13,545.0,261030.0
Casual Indie,2016-12-13,141.0,261760.0
Strategy,2016-12-13,606.0,264200.0
Adventure Casual Indie,2016-12-13,2276.0,211820.0
Action Indie,2016-12-13,0.0,367540.0
Casual Indie,2016-12-13,1400.0,235460.0
Casual Indie,2016-12-13,2448.0,271290.0
Casual Indie,2016-12-13,1771.0,8870.0
Casual Free to Play Massively Multiplayer Simulation Sports,2016-12-21,2871.0,275850.0
Simulation Strategy,2016-12-13,298.0,278360.0
Adventure Free to Play RPG,2016-12-13,1525.0,278910.0
Simulation,2016-12-13,1513.0,282140.0
Adventure Casual Indie,2016-12-15,0.0,4560.0
Racing Simulation Sports,2016-12-15,1365.0,4760.0
Action Indie,2016-12-15,0.0,34010.0
Adventure,2016-12-16,0.0,205230.0
Adventure Free to Play Massively Multiplayer RPG,2016-12-15,0.0,228200.0
Simulation,2016-12-15,7202.0,236430.0
Simulation Strategy,2016-12-15,4885.0,292030.0
RPG,1997-07-31,0.0,35450.0
Free to Play RPG,2016-12-15,0.0,236830.0
Action Strategy Early Access,2016-12-15,976.0,245490.0
Indie Simulation Strategy Early Access,2016-12-15,0.0,300550.0
Indie,2016-12-15,786.0,286690.0
Adventure Indie,2016-12-15,0.0,287390.0
Casual Indie,2016-12-15,147.0,304930.0
Adventure Indie,2016-12-15,312.0,63380.0
Adventure Indie,2016-12-15,0.0,65930.0
Indie Simulation Strategy,2016-12-16,1769.0,200510.0
Casual Indie,2016-12-16,29.0,310380.0
Adventure Indie,2016-12-16,35.0,317400.0
Indie Racing RPG Simulation,2016-12-16,1058.0,65980.0
Action Casual Indie Racing Simulation Sports,2009-10-02,1450.0,214490.0
Casual Indie Strategy,2016-12-16,873.0,326460.0
Indie RPG Strategy,2016-12-16,913.0,261640.0
Strategy,2016-12-16,157.0,308420.0
Action Casual Indie Simulation,2016-12-16,4310.0,335300.0
Action Casual Indie Early Access,2016-12-17,514.0,322330.0
Action Casual Indie,2016-12-16,7033.0,374320.0
Action Casual Indie,2016-12-19,7088.0,377160.0
Adventure Indie RPG Simulation Strategy,2016-12-19,462.0,386070.0
Design amp Illustration Utilities,2016-12-20,0.0,57300.0
Simulation Strategy,2016-12-19,1005.0,15700.0
Indie,2016-12-19,36.0,417890.0
Adventure Casual Indie Strategy,2016-12-19,4900.0,208650.0
Action Adventure Casual Indie RPG Sports,2016-12-19,15.0,244930.0
Action Adventure Indie,2016-12-20,860.0,4000.0
Action Indie,2016-12-19,2196.0,8980.0
Adventure Casual Indie,2016-12-19,1757.0,24240.0
Strategy,2016-12-20,90.0,105450.0
Action Adventure Casual Massively Multiplayer,2016-12-20,3727.0,204360.0
Adventure Indie Early Access,2016-12-20,47.0,205790.0
Action Indie,2016-12-21,133.0,200210.0
Simulation,2016-12-21,41114.0,203290.0
Adventure Casual Indie,2016-12-21,119.0,211500.0
Simulation,2016-12-21,0.0,230410.0
Simulation,2016-12-21,32.0,236390.0
Simulation,2016-12-21,1289.0,238960.0
Action Indie,2016-12-21,192.0,243870.0
Casual Indie Strategy,2016-12-20,40.0,263500.0
Free to Play Indie Strategy Early Access,2016-12-22,28.0,202090.0
Casual Indie Sports,2016-12-22,3.0,223750.0
Casual Strategy,2016-12-22,386.0,224260.0
Indie RPG Strategy,2016-12-22,24.0,246280.0
Adventure Indie,2016-12-22,198.0,253710.0
Indie Strategy,2016-12-23,1775.0,218620.0
Adventure Casual Indie,2016-12-23,6278.0,252950.0
Casual Indie Simulation Strategy,2016-12-23,394.0,257750.0
Casual Simulation,2016-12-23,1270.0,222880.0
Action Indie RPG,2016-12-27,23.0,282440.0
Indie,2016-12-26,5.0,295550.0
Action Casual Indie,2016-12-27,1356.0,301520.0
Action Adventure Indie,2016-12-28,6323.0,304050.0
RPG,2016-12-28,1005.0,304930.0
Action Indie,2016-12-28,558.0,63380.0
Action Adventure Casual Indie,2016-12-28,41.0,268420.0
Indie,2016-12-28,46.0,222900.0
Action Casual Indie,2016-12-28,239.0,323370.0
Adventure Indie,2016-12-29,4409.0,730.0
Action Adventure Indie,2016-12-28,9.0,335240.0
Casual Indie,2016-12-29,20837.0,346110.0
Action Adventure Indie,2016-12-29,66.0,407530.0
Action Adventure Indie,2016-12-29,5631.0,271590.0
Casual Free to Play Indie Simulation,2016-12-30,0.0,348670.0
Action Casual Indie,2016-12-22,0.0,373680.0
Action Adventure Casual Indie,2017-01-02,67.0,291550.0
Adventure Casual Indie Strategy,2017-01-02,411.0,280790.0
Indie Strategy,2017-01-02,179.0,378370.0
Action Adventure Indie,2017-01-03,223.0,273350.0
Action Indie,2017-01-03,186.0,4000.0
Indie Racing Simulation,2017-01-03,282.0,400.0
Action Casual Indie Racing Simulation Sports,2017-01-01,0.0,20.0
Action Adventure Indie Simulation,2017-01-04,0.0,50.0
Action Adventure Indie Simulation,2017-01-04,0.0,70.0
Adventure Casual Indie Simulation Strategy,2017-01-01,0.0,130.0
Adventure Indie,2017-01-04,0.0,220.0
Action Adventure Casual Indie,2016-10-30,0.0,280.0
Indie RPG,2017-01-06,0.0,320.0
Indie RPG,2017-01-02,0.0,340.0
Adventure Casual Indie,2017-01-06,0.0,360.0
Adventure Indie,2016-12-27,0.0,380.0
Racing Sports,2017-01-06,0.0,420.0
Adventure Casual Indie Strategy,2017-01-06,0.0,17470.0
Adventure,2017-01-06,0.0,24740.0
Indie,2017-01-10,16.0,22330.0
Action Casual Indie RPG Sports Strategy Early Access,2017-01-09,0.0,24800.0
Adventure Indie RPG,2017-01-09,0.0,20900.0
Indie,2017-01-10,12704.0,550.0
Adventure Casual,2017-01-10,0.0,223530.0
Action Adventure Indie Racing,2017-01-10,0.0,24980.0
Action Indie Racing,2017-01-10,4.0,17410.0
Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-01-10,52.0,57300.0
Casual Free to Play Indie Simulation Sports Strategy,2017-01-10,167.0,50620.0
Casual Free to Play Indie Simulation Sports Strategy,2017-01-10,45.0,47810.0
Adventure Indie,2017-03-09,80.0,21100.0
Action Indie,2017-01-11,25.0,99700.0
Action Adventure Indie,2017-01-11,1168.0,620.0
Indie Massively Multiplayer RPG Simulation Strategy,2011-05-16,42.0,72200.0
Action Indie,2016-12-22,4.0,105600.0
Action Indie Sports Strategy Early Access,2017-01-11,0.0,16450.0
Adventure Casual,2017-01-11,100.0,48000.0
Strategy,2001-08-18,0.0,32800.0
Indie,2017-01-12,32.0,107100.0
Indie,2017-01-12,650.0,24240.0
Indie,2017-01-12,13.0,113200.0
Action Indie,2017-01-13,4549.0,72850.0
Simulation,2017-01-13,0.0,2400.0
Action Indie,2017-01-13,0.0,2420.0
Action Casual Indie,2017-01-13,0.0,2430.0
Casual Indie Strategy,2017-01-16,572.0,22600.0
Action Adventure Indie RPG Simulation Strategy,2017-01-16,0.0,209360.0
Free to Play Massively Multiplayer Simulation Sports,2017-01-16,11.0,207690.0
Free to Play Massively Multiplayer Simulation Sports,2017-01-16,0.0,108800.0
Action Adventure Indie RPG,2017-01-16,0.0,50300.0
Action Indie,2017-01-16,684.0,91310.0
Action Indie,2017-01-16,49.0,206440.0
Action Adventure Indie,2017-01-16,0.0,35140.0
Adventure Casual,2017-01-16,157.0,50650.0
Action Indie Early Access,2017-01-17,13.0,215670.0
Strategy,2017-01-17,0.0,72000.0
Indie RPG Strategy,2007-03-21,139.0,49520.0
Casual Indie,2017-01-17,557.0,204360.0
Adventure Casual Indie Early Access,2017-06-01,0.0,91600.0
Racing Simulation Sports,2017-01-17,26.0,220780.0
Casual Indie Strategy,2017-01-18,235.0,218680.0
Action Adventure Indie Simulation,2017-01-18,386.0,212480.0
Action Adventure Casual Indie Strategy,2017-01-19,0.0,223710.0
Simulation Sports,2017-01-19,0.0,224260.0
Strategy,2017-01-19,25.0,236090.0
Strategy,1997-03-01,285.0,35720.0
Strategy,1999-12-01,0.0,218620.0
Casual Indie RPG Early Access,2017-01-19,0.0,47790.0
Casual Indie,2017-01-19,0.0,47830.0
Indie Strategy,2017-01-19,25.0,252950.0
Adventure Casual,2017-01-19,0.0,18000.0
Action Casual Indie Sports Early Access,2017-01-19,0.0,18040.0
Casual Indie,2017-01-27,0.0,18050.0
Indie,2017-01-19,0.0,221910.0
Adventure Casual Indie RPG Simulation Strategy,2017-01-20,122.0,224480.0
Action Indie,2017-01-20,0.0,282440.0
Indie RPG Early Access,2017-04-01,0.0,222900.0
Indie RPG Early Access,2017-09-20,200.0,310080.0
RPG,2017-01-22,54.0,351340.0
Casual Indie,2017-01-23,1.0,354200.0
Adventure RPG Simulation Strategy,1997-09-01,3679.0,322330.0
Casual Indie,2017-01-23,0.0,386360.0
Action Indie,2017-01-23,425.0,300.0
Action Indie,2016-11-06,1768.0,240.0
Action Casual Indie Sports,2017-01-23,0.0,320.0
Casual Indie,2017-01-23,0.0,340.0
Indie Sports,2017-03-31,0.0,360.0
Action Adventure,2017-01-23,17.0,380.0
Adventure Casual,2017-01-24,70525.0,4000.0
Casual Indie Simulation Sports Strategy,2017-01-24,0.0,4560.0
Action Adventure Casual Free to Play Indie RPG,2017-01-23,9524.0,228200.0
Action Indie RPG,2017-01-24,0.0,9340.0
Action RPG,2017-01-24,101.0,420.0
Action Adventure,2017-01-24,4648.0,9480.0
Action Casual Indie Early Access,2017-01-24,7357.0,17480.0
Casual Indie,2017-01-25,3316.0,10500.0
Adventure Casual Indie Strategy,2015-12-22,0.0,20540.0
Action Casual Indie,2017-01-24,2028.0,24790.0
Adventure Indie,2017-01-01,1877.0,34330.0
Simulation,2017-01-25,2878.0,105600.0
Adventure Indie,2017-01-25,639.0,24240.0
Adventure Casual,2017-01-25,15114.0,22380.0
Adventure Indie RPG,2017-01-25,903.0,204880.0
Action Indie,2017-01-25,413.0,104900.0
Casual Indie Simulation Sports Strategy,2017-01-25,11671.0,730.0
Action Strategy,2001-10-31,0.0,205790.0
Casual Free to Play Indie RPG Simulation Strategy Early Access,2017-01-26,1440.0,55230.0
Casual Indie Racing,2017-01-27,419.0,104700.0
Action RPG,2017-01-26,1484.0,208090.0
Action RPG,2017-01-26,4577.0,236390.0
Action RPG,2017-01-26,378.0,242590.0
RPG Strategy,2017-01-26,207.0,233270.0
Adventure RPG,2017-01-26,702.0,233250.0
Action Casual Indie,2017-01-27,0.0,239450.0
Adventure Indie Strategy,2017-01-27,0.0,224540.0
Adventure Indie RPG,2017-01-27,36619.0,218620.0
Simulation,2017-01-27,6651.0,206420.0
Simulation,2017-01-27,150.0,239820.0
Action Adventure Indie Early Access,2017-01-27,0.0,243450.0
Action Adventure Indie RPG Early Access,2017-01-27,7386.0,49520.0
Simulation,2017-01-27,460.0,238430.0
Action Indie,2017-01-27,1.0,301520.0
Adventure Casual,2017-01-27,4706.0,304930.0
Free to Play Massively Multiplayer,2017-01-27,6.0,244630.0
Casual Indie,2017-01-27,35616.0,227940.0
Action Adventure Casual Indie,2017-01-27,121.0,296470.0
Action Adventure Indie Early Access,2017-02-09,953.0,333930.0
Action Indie,2017-01-27,1699.0,255710.0
Action Indie Strategy,2017-01-28,9148.0,271590.0
Action Indie,2017-01-28,0.0,377160.0
Action Indie,2017-01-29,2395.0,394360.0
Adventure Casual Indie RPG,2017-01-29,7095.0,231430.0
Action Indie,2017-01-29,12870.0,240.0
Action Casual Indie,2017-01-30,88162.0,4000.0
Action Adventure Indie,2017-01-30,3.0,4540.0
Action Indie,2017-01-30,289.0,4550.0
Adventure Indie,2016-08-28,0.0,475150.0
Simulation,2017-01-31,785.0,220.0
Simulation,2017-01-31,0.0,320.0
Adventure Indie Simulation,2017-01-31,0.0,340.0
Action RPG,2017-01-31,0.0,360.0
Action,2017-01-31,220.0,380.0
Indie,2017-01-31,0.0,400.0
Strategy,2017-01-31,156.0,420.0
Adventure Casual Indie,2017-01-31,7925.0,10500.0
Action RPG Early Access,2017-01-31,4471.0,17480.0
Simulation,2017-02-01,0.0,4560.0
Action Casual Indie Racing Sports,2017-02-01,0.0,9340.0
Action Casual Indie,2017-02-01,0.0,20540.0
Adventure Indie,2017-02-01,3562.0,228200.0
Adventure Indie,2017-02-01,219.0,34030.0
Adventure Indie,2017-02-01,3748.0,34330.0
Adventure Indie,2017-02-01,12840.0,105600.0
Adventure Indie,2017-02-01,0.0,40950.0
Casual Indie,2017-02-02,129.0,47400.0
Action Adventure,2017-02-02,17982.0,72850.0
Action Casual Indie,2017-02-02,2974.0,22380.0
Adventure,2015-05-19,3406.0,204880.0
Adventure Indie,2017-02-02,2.0,22100.0
Action Adventure Indie,2017-02-03,28875.0,48700.0
Casual Simulation,2017-02-02,3403.0,48720.0
Action Indie,2017-02-02,16722.0,730.0
Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-02-03,877.0,212680.0
Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-02-03,11.0,42160.0
Action Adventure Casual Indie Simulation,2017-02-03,0.0,206980.0
Indie RPG,2017-02-03,17682.0,236390.0
Adventure Casual,2017-02-03,115.0,262410.0
Free to Play RPG,2017-02-05,5321.0,233250.0
RPG,2017-02-05,14733.0,244850.0
Indie Strategy,2017-02-06,0.0,207140.0
Action Indie RPG,2017-02-03,0.0,368730.0
Action Indie RPG,2017-02-06,3022.0,218620.0
Action Adventure Casual Indie Racing Sports,2016-12-09,0.0,253900.0
RPG,2017-02-07,0.0,253980.0
Action RPG,2017-02-07,136.0,263760.0
Action RPG,2017-02-07,11721.0,211820.0
Action RPG,2017-02-07,0.0,367540.0
Action Indie,2017-02-07,6119.0,281990.0
Action Adventure Indie,2017-02-07,17898.0,301520.0
Simulation,2017-02-08,5013.0,244160.0
Casual Indie Sports Early Access,2017-02-08,1434.0,304930.0
Strategy,2017-02-08,1275.0,313120.0
Casual Indie Simulation,2017-02-08,50568.0,227940.0
Indie Strategy,2017-02-08,0.0,24240.0
Racing Simulation Sports,2017-02-08,1161.0,333930.0
Simulation,2017-02-09,4.0,346900.0
Simulation,2017-02-09,1039.0,255710.0
Action Adventure Casual Indie Strategy,2017-02-10,5.0,363970.0
Indie Simulation,2017-02-10,0.0,219740.0
Indie Simulation,2017-02-10,433.0,322330.0
Casual RPG Strategy,2017-02-10,0.0,432020.0
Simulation,2017-02-10,8015.0,231430.0
Simulation,2017-02-10,0.0,325610.0
Casual Free to Play Indie,2017-02-10,6405.0,394360.0
Action Casual Indie,2017-02-10,5217.0,4000.0
Simulation,2017-02-10,0.0,6200.0
Simulation,2017-02-10,572.0,220.0
Adventure Indie Strategy,2017-02-10,0.0,320.0
Adventure Casual,2017-02-10,0.0,340.0
Action Casual Indie Simulation,2017-02-01,0.0,360.0
Action Casual Indie,2017-02-11,0.0,380.0
Action Adventure Casual Indie,2017-02-11,324.0,400.0
Casual Indie Simulation,2017-02-13,0.0,420.0
Animation amp Modeling Design amp Illustration Education Software Training Utilities Video Production Web Publishing,2017-02-13,504.0,17410.0
Simulation Strategy,2017-02-13,39.0,34900.0
Adventure Indie,2017-02-13,75.0,11390.0
Action Free to Play Indie Racing Sports Strategy,2017-02-13,45.0,20900.0
Action,2017-02-13,2106.0,550.0
Action,2017-02-13,0.0,223530.0
Action Casual Indie,2017-02-13,12.0,2520.0
Action Indie,2017-02-13,0.0,2525.0
Adventure,2017-02-14,3.0,2570.0
Indie Strategy,2017-02-14,0.0,11330.0
Adventure Casual Indie,2017-02-14,0.0,11360.0
Action Indie,2017-02-14,889.0,24980.0
Action Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-02-14,70.0,46410.0
Action Free to Play Strategy,2017-02-14,578.0,34010.0
Action Adventure Casual Free to Play Indie Simulation Sports Strategy,2017-02-14,10.0,46440.0
Adventure Casual,2017-02-14,82.0,40800.0
RPG,2017-02-14,123.0,45500.0
Adventure RPG,2017-02-14,2205.0,620.0
RPG,2017-02-14,25.0,20920.0
RPG,2017-02-14,6032.0,105600.0
RPG,2017-02-14,16.0,105300.0
RPG,2017-02-14,0.0,107300.0
RPG,2017-02-14,0.0,107310.0
RPG,2017-02-14,3548.0,113200.0
Casual Indie,2017-02-14,749.0,41070.0
RPG,2017-02-14,1.0,205790.0
Action Casual Indie,2017-02-15,45.0,105450.0
Adventure Casual Indie,2017-02-15,1968.0,22380.0
Adventure Indie Simulation,2017-02-15,621.0,102600.0
Simulation,2017-02-15,392.0,201870.0
Simulation,2017-02-15,76.0,104900.0
Simulation,2017-02-15,127.0,200010.0
Action Indie,2017-02-15,192.0,91310.0
Action Indie,2017-02-15,0.0,204300.0
Action Indie RPG,2017-02-15,105.0,209080.0
Indie Strategy Early Access,2017-02-15,179.0,214360.0
Casual Indie,2016-07-01,0.0,234740.0
Indie,2017-02-15,0.0,10.0
Adventure Indie,2017-02-15,4.0,80.0
Adventure Simulation Sports,2017-02-16,0.0,100.0
Design amp Illustration Education Utilities,2017-02-16,563.0,240.0
Action Indie,2017-02-15,2588.0,730.0
Action Indie,2017-02-16,6065.0,212680.0
Simulation,2017-02-16,0.0,217690.0
Simulation,2017-02-16,35.0,91600.0
Casual Free to Play Indie Simulation,2017-02-16,80.0,220820.0
Strategy,2017-02-16,223.0,4920.0
Indie Simulation Strategy,2017-02-16,308.0,221260.0
